type,id,attributes.state,attributes.lastLocationUpdate,attributes.lastStateChange,attributes.batteryLevel,attributes.currentRangeMeters,attributes.lat,attributes.lng,attributes.maxSpeed,attributes.zoneId,attributes.code,attributes.iotVendor,attributes.licencePlate,attributes.isRentable,attributes.vehicleType,attributes.hasHelmetBox,attributes.hasHelmet
vehicle,6a0fd413-a48d-444e-84c6-08a372e8a35c,ACTIVE,2024-04-08T09:40:07Z,2024-04-06T07:02:34Z,59,25000,51.330427,12.379914,20,LEIPZIG,370527,ninebot_g3,358IIC,True,escooter,False,False
vehicle,cfb3c9e5-0236-4f0a-9ef9-bec9d5da3085,ACTIVE,2024-04-08T08:55:09Z,2024-04-06T09:47:06Z,58,24000,51.327778,12.345591,20,LEIPZIG,370569,ninebot_g3,050IIC,True,escooter,False,False
vehicle,f9428d64-795f-4547-b40c-7c8607c7253c,ACTIVE,2024-04-08T07:00:41Z,2024-04-06T06:35:24Z,71,31000,51.314683,12.412357,20,LEIPZIG,370632,ninebot_g3,172IIC,True,escooter,False,False
vehicle,106a20ec-f0c3-46b4-ba02-9644c9c6c735,ACTIVE,2024-04-08T10:20:13Z,2024-04-07T09:16:55Z,33,10000,51.337433,12.382401,20,LEIPZIG,370634,ninebot_g3,303IIC,True,escooter,False,False
vehicle,168b1d2c-ff40-4fef-9a9b-2b45baa09425,ACTIVE,2024-04-08T06:49:26Z,2024-04-02T00:10:30Z,51,20000,51.38077,12.383292,20,LEIPZIG,370643,ninebot_g3,089IIC,True,escooter,False,False
vehicle,8e4692bf-4ac8-48c3-a3d7-b2895b3cd8c3,ACTIVE,2024-04-08T10:28:16Z,2024-04-06T12:15:42Z,89,41000,51.344516,12.429035,20,LEIPZIG,370644,ninebot_g3,130IIC,True,escooter,False,False
vehicle,145bfa35-02f6-4a04-941e-c8ccfcde60e7,ACTIVE,2024-04-08T10:11:26Z,2024-04-08T09:37:28Z,96,45000,51.344911,12.379319,20,LEIPZIG,370652,ninebot_g3,360IIC,True,escooter,False,False
vehicle,ce7aacee-fc35-474f-84aa-b3cc00b417e6,ACTIVE,2024-04-08T10:05:18Z,2024-04-07T09:16:07Z,90,42000,51.315105,12.409594,20,LEIPZIG,370709,ninebot_g3,413IIC,True,escooter,False,False
vehicle,67a21f25-e07e-4965-8425-a30a29173456,ACTIVE,2024-04-08T10:22:00Z,2024-04-01T23:43:35Z,35,12000,51.320533,12.404658,20,LEIPZIG,370896,ninebot_g3,243IIC,True,escooter,False,False
vehicle,dec8f3b7-46c0-4aa7-a480-c327f24848eb,ACTIVE,2024-04-08T09:39:53Z,2024-04-07T05:15:42Z,75,34000,51.364865,12.413256,20,LEIPZIG,370920,ninebot_g3,027IIC,True,escooter,False,False
vehicle,6de7b148-6542-4abb-9fef-0396f358af91,ACTIVE,2024-04-08T10:14:43Z,2024-04-07T07:13:50Z,76,34000,51.347684,12.313668,20,LEIPZIG,370970,ninebot_g3,021IIC,True,escooter,False,False
vehicle,4b313e8c-086c-408e-a6e8-660184b04b3d,ACTIVE,2024-04-08T07:38:48Z,2024-04-05T07:41:16Z,43,16000,51.351677,12.372975,20,LEIPZIG,370977,ninebot_g3,313IIC,True,escooter,False,False
vehicle,2ff52712-efcb-4b8e-b229-8919c04489ba,ACTIVE,2024-04-08T09:11:48Z,2024-04-07T06:39:54Z,90,42000,51.361096,12.370151,20,LEIPZIG,370981,ninebot_g3,122IIC,True,escooter,False,False
vehicle,5ada57ea-a084-4876-87e3-2f82389eba3b,ACTIVE,2024-04-08T08:23:59Z,2024-04-07T05:42:14Z,90,42000,51.321963,12.41894,20,LEIPZIG,370985,ninebot_g3,405IIC,True,escooter,False,False
vehicle,145dd621-51df-468d-a015-eb290960b3d3,ACTIVE,2024-04-08T10:35:36Z,2024-04-07T05:38:45Z,52,21000,51.318407,12.382835,20,LEIPZIG,370995,ninebot_g3,223IIC,True,escooter,False,False
vehicle,f42aacd3-931d-49f4-a839-523c5ffb22df,ACTIVE,2024-04-08T08:29:31Z,2024-04-07T06:08:41Z,89,41000,51.36125,12.381238,20,LEIPZIG,371004,ninebot_g3,420IIC,True,escooter,False,False
vehicle,112a2141-747c-4c12-8560-92136d24a297,ACTIVE,2024-04-08T09:31:46Z,2024-04-07T09:11:44Z,30,9000,51.353517,12.411249,20,LEIPZIG,371005,ninebot_g3,379IIC,True,escooter,False,False
vehicle,041a936b-1c6b-454b-81a6-1f758d70a8a3,ACTIVE,2024-04-08T10:39:20Z,2024-04-07T10:35:46Z,90,42000,51.319132,12.388669,20,LEIPZIG,371019,ninebot_g3,324IIC,True,escooter,False,False
vehicle,23ddd100-087b-44aa-b7fa-abd554611f04,ACTIVE,2024-04-07T12:31:52Z,2024-04-08T08:06:50Z,0,0,51.3195783,12.3420969,20,LEIPZIG,371021,ninebot_g3,263IIC,True,escooter,False,False
vehicle,36f17e5e-04b8-476b-8a10-241a5ba51aca,ACTIVE,2024-04-08T10:02:53Z,2024-04-07T05:52:21Z,85,39000,51.337815,12.381869,20,LEIPZIG,371031,ninebot_g3,392IIC,True,escooter,False,False
vehicle,9ef96075-7d2b-43da-90f7-1f193b28d730,ACTIVE,2024-04-08T10:36:16Z,2024-04-07T11:50:28Z,91,42000,51.363925,12.402434,20,LEIPZIG,371033,ninebot_g3,422IIC,True,escooter,False,False
vehicle,8994592b-e383-4ce1-a7ea-43e489d79976,ACTIVE,2024-04-08T07:36:08Z,2024-04-05T06:19:37Z,53,21000,51.314452,12.373178,20,LEIPZIG,371035,ninebot_g3,221IIC,True,escooter,False,False
vehicle,7f62d070-8014-4fa5-a0f8-a0299f17a719,ACTIVE,2024-04-08T09:48:38Z,2024-04-04T19:36:12Z,56,23000,51.371878,12.36435,20,LEIPZIG,371036,ninebot_g3,023IIC,True,escooter,False,False
vehicle,edf6868b-c0f8-4850-9ef8-47883e3790af,ACTIVE,2024-04-08T06:25:11Z,2024-04-07T12:37:58Z,91,42000,51.349858,12.463276,20,LEIPZIG,371044,ninebot_g3,256IIC,True,escooter,False,False
vehicle,b9b01760-882b-4d93-82a1-3f075a39d4b8,ACTIVE,2024-04-08T09:54:03Z,2024-04-07T07:28:18Z,88,41000,51.357474,12.376956,20,LEIPZIG,371051,ninebot_g3,060IIC,True,escooter,False,False
vehicle,0282e6bc-f9c4-43f5-b7ce-80c063fb2c24,ACTIVE,2024-04-08T09:41:19Z,2024-04-07T09:16:06Z,89,41000,51.315112,12.409645,20,LEIPZIG,371071,ninebot_g3,107IIC,True,escooter,False,False
vehicle,c2f5f12d-642e-4565-9a99-539730a2c153,ACTIVE,2024-04-08T08:41:37Z,2024-04-07T05:37:29Z,87,40000,51.343963,12.383485,20,LEIPZIG,371081,ninebot_g3,365IIC,True,escooter,False,False
vehicle,732c7835-92a7-4610-838e-585d7035e768,ACTIVE,2024-04-08T10:30:37Z,2024-04-08T07:49:36Z,95,45000,51.341547,12.357785,20,LEIPZIG,371091,ninebot_g3,212IIC,True,escooter,False,False
vehicle,89fee145-6dcc-46d1-8c6f-9eab038284a2,ACTIVE,2024-04-08T10:28:56Z,2024-04-07T06:22:17Z,90,42000,51.367341,12.367515,20,LEIPZIG,371092,ninebot_g3,395IIC,True,escooter,False,False
